pid,planId,createdAt,status,decision,mcpCall,op_count,op_kinds,risk_level,risk_score,risk_tags,requires_approval,gates_blocked,gates_evaluated,has_external_endpoint
P08,P08_PLN17,2026-04-24T10:56:49.956Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN18,2026-04-24T10:54:50.729Z,applied,approved,logic_set_component_action,1,logic.set_component_action,medium,65,R_ACTION,1,approval,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN19,2026-04-24T10:54:50.389Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN20,2026-04-24T10:54:50.129Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN21,2026-04-24T10:54:30.438Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN22,2026-04-24T10:53:12.940Z,blocked,blocked,apply_operations_batch,5,ui.rename_component,low,0,,0,preflight,preflight,0
P08,P08_PLN23,2026-04-24T10:52:49.873Z,blocked,blocked,apply_operations_batch,5,ui.rename_component,low,0,,0,preflight,preflight,0
P08,P08_PLN24,2026-04-24T10:52:45.540Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN25,2026-04-24T10:52:45.268Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN26,2026-04-24T10:52:45.002Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN27,2026-04-24T10:52:44.729Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN28,2026-04-24T10:52:44.423Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN29,2026-04-24T10:47:28.456Z,rejected,rejected,apply_operations_batch,5,ui.rename_component,medium,75,R_REFERENCE;R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN30,2026-04-24T10:47:25.314Z,blocked,blocked,apply_operations_batch,5,ui.rename_component,low,0,,0,preflight,preflight,0
P08,P08_PLN31,2026-04-24T10:47:21.854Z,blocked,blocked,apply_operations_batch,5,ui.rename_component,low,0,,0,preflight,preflight,0
P08,P08_PLN32,2026-04-24T10:47:15.839Z,blocked,blocked,apply_operations_batch,5,ui.rename_component,low,0,,0,preflight,preflight,0
P08,P08_PLN33,2026-04-24T10:47:09.595Z,blocked,blocked,apply_operations_batch,10,ui.rename_component,low,0,,0,preflight,preflight,0
P08,P08_PLN34,2026-04-24T10:47:01.270Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P08,P08_PLN35,2026-04-24T10:47:01.027Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P08,P08_PLN36,2026-04-24T10:47:00.820Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P08,P08_PLN37,2026-04-24T10:47:00.621Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P08,P08_PLN38,2026-04-24T10:47:00.351Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P08,P08_PLN39,2026-04-24T10:47:00.143Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P08,P08_PLN40,2026-04-24T10:46:59.967Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P08,P08_PLN41,2026-04-24T10:46:59.683Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN42,2026-04-24T10:46:59.421Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN43,2026-04-24T10:46:59.158Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN44,2026-04-24T10:46:58.892Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN45,2026-04-24T10:46:58.634Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN46,2026-04-24T10:45:04.368Z,applied,approved,ui_add_component,1,ui.add_component,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN01,2026-04-24T10:13:39.423Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN02,2026-04-24T10:11:48.040Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN03,2026-04-24T10:08:29.655Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN04,2026-04-24T10:08:09.958Z,applied,approved,logic_set_component_action,1,logic.set_component_action,medium,65,R_ACTION,1,approval,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN05,2026-04-24T10:08:09.643Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN06,2026-04-24T10:07:27.136Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN07,2026-04-24T10:03:10.265Z,applied,approved,apply_operations_batch,37,ui.rename_component,high,105,R_REFERENCE;R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN08,2026-04-24T10:02:47.892Z,blocked,blocked,apply_operations_batch,37,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN09,2026-04-24T10:01:50.765Z,blocked,blocked,apply_operations_batch,37,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN10,2026-04-24T10:01:06.051Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN11,2026-04-24T10:01:05.839Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN12,2026-04-24T10:01:05.629Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN13,2026-04-24T10:01:05.392Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN14,2026-04-24T10:01:05.137Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN15,2026-04-24T10:01:04.922Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN16,2026-04-24T10:01:04.644Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN17,2026-04-24T10:01:04.339Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN18,2026-04-24T10:01:04.068Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN19,2026-04-24T10:01:03.856Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN20,2026-04-24T10:01:03.651Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN21,2026-04-24T10:01:03.426Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN22,2026-04-24T10:01:03.192Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN23,2026-04-24T10:01:03.003Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN24,2026-04-24T10:01:02.801Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN25,2026-04-24T10:01:02.595Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN26,2026-04-24T10:01:02.390Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN27,2026-04-24T10:01:02.106Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN28,2026-04-24T10:01:01.889Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN29,2026-04-24T10:01:01.669Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN30,2026-04-24T10:01:01.457Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN31,2026-04-24T10:01:01.245Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN32,2026-04-24T10:01:01.043Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN33,2026-04-24T10:01:00.840Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN34,2026-04-24T10:01:00.635Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN35,2026-04-24T10:01:00.370Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN36,2026-04-24T10:01:00.021Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN37,2026-04-24T10:00:59.806Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN38,2026-04-24T10:00:59.620Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN39,2026-04-24T10:00:59.431Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN40,2026-04-24T10:00:59.208Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN41,2026-04-24T10:00:58.986Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN42,2026-04-24T10:00:58.773Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN43,2026-04-24T10:00:58.566Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN44,2026-04-24T10:00:58.333Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN45,2026-04-24T10:00:58.094Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN46,2026-04-24T10:00:57.850Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN47,2026-04-24T10:00:57.641Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN48,2026-04-24T10:00:57.405Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN49,2026-04-24T10:00:57.163Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN50,2026-04-24T10:00:56.957Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN51,2026-04-24T10:00:56.754Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN52,2026-04-24T10:00:56.546Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN53,2026-04-24T10:00:56.325Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN54,2026-04-24T10:00:55.898Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN55,2026-04-24T10:00:55.530Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN56,2026-04-24T10:00:55.128Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN57,2026-04-24T10:00:54.825Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN58,2026-04-24T10:00:54.525Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN59,2026-04-24T09:57:50.537Z,applied,approved,apply_operations_batch,5,ui.rename_component,medium,75,R_REFERENCE;R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN60,2026-04-24T09:57:47.019Z,blocked,blocked,apply_operations_batch,5,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN61,2026-04-24T09:57:40.877Z,blocked,blocked,apply_operations_batch,9,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN62,2026-04-24T09:57:34.674Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN63,2026-04-24T09:57:34.495Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN64,2026-04-24T09:57:34.234Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN65,2026-04-24T09:57:34.037Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN66,2026-04-24T09:57:33.834Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN67,2026-04-24T09:57:33.606Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P07,P07_PLN68,2026-04-24T09:57:33.291Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN69,2026-04-24T09:57:32.885Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN70,2026-04-24T09:57:32.612Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN71,2026-04-24T09:57:32.344Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN72,2026-04-24T09:57:32.026Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN73,2026-04-24T09:52:34.190Z,applied,approved,ui_add_component,1,ui.add_component,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN74,2026-04-24T09:49:16.902Z,applied,approved,apply_operations_batch,11,ui.update_component_text,medium,50,R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P07,P07_PLN75,2026-04-24T09:49:09.900Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P07,P07_PLN76,2026-04-24T09:49:09.717Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P07,P07_PLN77,2026-04-24T09:49:09.530Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P07,P07_PLN78,2026-04-24T09:49:09.336Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P07,P07_PLN79,2026-04-24T09:49:09.144Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P07,P07_PLN80,2026-04-24T09:49:08.891Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
